"Ciqual  AGB","Ciqual  code","Nom Français","Groupe d'aliment","Sous-groupe d'aliment","LCI Name","Ingredients","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine : substances non-cancérogènes","Effets toxicologiques sur la santé humaine : substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"
"25428","25428","Sandwich grec ou Kebab, pita, crudités","entrées et plats composés","sandwichs","Sandwich made with pita bread, kebab and raw vegetables","Salade verte",0.0026762724,0.019836838,3.9695465e-10,0.0037238742,0.000061647235,1.3420421e-9,2.2283267e-9,3.3461615e-11,0.00014219501,0.0000037857688,0.00008770732,0.00054749984,0.41448741,0.36929617,0.030696441,0.30056627,1.5476562e-7
"25428","25428","Sandwich grec ou Kebab, pita, crudités","entrées et plats composés","sandwichs","Sandwich made with pita bread, kebab and raw vegetables","Viande d'agneau sans os",1.3287129,10.908993,4.9575414e-8,0.24289481,0.017844853,0.0000015523015,2.0178417e-7,5.3889113e-9,0.22826979,0.00052551988,0.043061747,1.0143993,55.604833,1182.4323,1.8159949,21.305746,0.000013067631
"25428","25428","Sandwich grec ou Kebab, pita, crudités","entrées et plats composés","sandwichs","Sandwich made with pita bread, kebab and raw vegetables","Huile d'olive",0.0094683422,0.013638887,7.4336266e-10,0.0017232549,0.00020038023,5.4221e-9,4.183054e-9,4.0142955e-11,0.00076049221,0.000010380921,0.00035333341,0.0031995853,1.15149497,11.017402,0.39420247,0.34669451,2.5845835e-7
"25428","25428","Sandwich grec ou Kebab, pita, crudités","entrées et plats composés","sandwichs","Sandwich made with pita bread, kebab and raw vegetables","Oignons",0.0018530262,0.010622191,3.2383401e-10,0.0022307954,0.000045778239,9.1602161e-10,3.4531813e-10,1.2524877e-11,0.0001077286,0.0000028021004,0.00012926565,0.00039031492,0.26998679999999997,1.0391184,0.045857722,0.14292785,9.4169926e-8
"25428","25428","Sandwich grec ou Kebab, pita, crudités","entrées et plats composés","sandwichs","Sandwich made with pita bread, kebab and raw vegetables","Tomate",0.0028425805,0.02444934,7.0014384e-10,0.0034903288,0.000094599959,1.5545965e-9,1.1499721e-9,3.0631262e-11,0.00017327925,0.0000032499008,0.000092430977,0.00062905371,0.205242052,0.30664773,0.028513299,0.3981393,1.9335476e-7
"25428","25428","Sandwich grec ou Kebab, pita, crudités","entrées et plats composés","sandwichs","Sandwich made with pita bread, kebab and raw vegetables","Farine de blé",0.026394311,0.19972969,2.898243e-9,0.018426278,0.00067255836,1.9098303e-8,1.1921403e-9,2.9613924e-10,0.0028429864,0.000043302644,0.0019575136,0.01230201,3.8748403899999997,26.13267,0.055958655,1.4254263,7.1587506e-7
"25428","25428","Sandwich grec ou Kebab, pita, crudités","entrées et plats composés","sandwichs","Sandwich made with pita bread, kebab and raw vegetables","Autres étapes",0.110724227,0.7346702700000001,0.0000010468016754,0.59862198,0.00221954108,3.3368671400000004e-8,1.11365719e-8,3.21168813e-10,0.0028245553,0.000096489833,0.00137123287,0.0086411262,3.21425392,4.784929399999999,0.144268382,21.6176996,0.00002801958435
"25574","25574","Sandwich pain de mie complet, jambon, crudités, fromage optionnel","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, ham, raw vegetables, cheese (optional)","Carotte",0.001336445,0.0073649083,2.4404061e-10,0.0015346856,0.00002522204,6.0762584e-10,3.9307048e-10,8.2928032e-12,0.000070032218,0.0000018755403,0.000058482329,0.00019358999,0.8780023299999999,0.42812968,0.017933478,0.10380559,6.7877321e-8
"25574","25574","Sandwich pain de mie complet, jambon, crudités, fromage optionnel","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, ham, raw vegetables, cheese (optional)","Œuf de poule",0.026686721,0.17658606,3.3615134e-9,0.021371337,0.00067454277,2.2204953e-8,2.7876311e-9,2.3794644e-10,0.0031881839,0.000050010745,0.0013958659,0.013919861,6.7941673,17.548691,0.083082884,1.4121296,6.6892311e-7
"25574","25574","Sandwich pain de mie complet, jambon, crudités, fromage optionnel","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, ham, raw vegetables, cheese (optional)","Huile combinée (mélange d'huile d'olive et d'huile de graines)",0.012478148,0.068698537,2.4787577e-9,0.0045887794,0.00030889053,8.1814067e-9,3.1328255e-9,1.2330308e-10,0.0011351881,0.000022893547,0.00078963129,0.0050927604,1.9134661099999999,14.306163,0.16990765,0.54993346,3.2343299e-7
"25574","25574","Sandwich pain de mie complet, jambon, crudités, fromage optionnel","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, ham, raw vegetables, cheese (optional)","Jambon cuit",0.16898448000000002,1.3252015,3.8507285e-8,0.30431563,0.0030079465,1.500944e-7,1.4723745e-8,9.8852781e-10,0.020719432,0.00018844635,0.0060481753,0.089199676,39.163196,72.908683,0.43655565,11.715258,0.000005144018
"25574","25574","Sandwich pain de mie complet, jambon, crudités, fromage optionnel","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, ham, raw vegetables, cheese (optional)","Salade verte",0.0023697175999999997,0.017564619,3.514853e-10,0.0032973214,0.000054585825,1.1883173e-9,1.973082e-9,2.9628739e-11,0.00012590722,0.0000033521262,0.000077660845,0.00048478622,0.36700975999999996,0.32699497,0.027180303,0.26613777,1.3703793e-7
"25574","25574","Sandwich pain de mie complet, jambon, crudités, fromage optionnel","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, ham, raw vegetables, cheese (optional)","Tomate",0.0026509459,0.02280107,6.5294313e-10,0.0032550257,0.000088222434,1.4497922e-9,1.0724459e-9,2.8566233e-11,0.0001615975,0.0000030308064,0.000086199675,0.0005866456,0.191405506,0.28597485,0.026591054,0.37129845,1.803196e-7
"25574","25574","Sandwich pain de mie complet, jambon, crudités, fromage optionnel","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, ham, raw vegetables, cheese (optional)","Farine de blé",0.028801609,0.21794608,3.1625778e-9,0.020106851,0.00073389918,2.0840168e-8,1.3008697e-9,3.2314868e-10,0.0031022816,0.000047252071,0.002136049,0.013424017,4.22824594,28.516105,0.061062376,1.5554326,7.811666e-7
"25574","25574","Sandwich pain de mie complet, jambon, crudités, fromage optionnel","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, ham, raw vegetables, cheese (optional)","Autres étapes",0.110726517,0.73467784,0.0000010468019057,0.59862834,0.00221958234,3.33694585e-8,1.11373472e-8,3.2123392e-10,0.0028245952999999997,0.000096492238,0.0013712436,0.0086412339,3.2143139300000003,4.7849552,0.144424619,21.617912500000003,0.00002801963897
"25576","25576","Sandwich pain de mie complet, jambon, fromage","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, ham and cheese","Beurre",0.039177422999999996,0.40671389,2.7294959e-9,0.026315556,0.00068197929,3.6811093e-8,5.0643807e-9,1.9557738e-10,0.005372959,0.000026000431,0.0014325245,0.023447363,5.2844952,21.094166,0.042482421,1.2536236,7.8134998e-7
"25576","25576","Sandwich pain de mie complet, jambon, fromage","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, ham and cheese","Jambon cuit",0.30022623000000004,2.3544188,6.8413958e-8,0.54066228,0.0053440674,2.6666517e-7,2.6158938e-8,1.7562677e-9,0.036811174,0.00033480317,0.010745489,0.15847658,69.579283,129.53319,0.77560648,20.81391,0.0000091391183
"25576","25576","Sandwich pain de mie complet, jambon, fromage","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, ham and cheese","Emmental",0.10604715999999999,1.1025263,9.526917e-9,0.080268328,0.0019198067,1.0065248e-7,1.3130784e-8,5.2457419e-10,0.014065419,0.000098245342,0.0039098383,0.06099212,13.729791500000001,54.97413,0.12043772,4.0624585,0.0000018771993
"25576","25576","Sandwich pain de mie complet, jambon, fromage","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, ham and cheese","Farine de blé",0.026738210000000002,0.20233203,2.9360051e-9,0.01866636,0.00068132133,1.9347141e-8,1.2076731e-9,2.9999773e-10,0.0028800286,0.000043866848,0.0019830186,0.012462296,3.92532686,26.47316,0.056687758,1.4439986,7.2520242e-7
"25576","25576","Sandwich pain de mie complet, jambon, fromage","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, ham and cheese","Autres étapes",0.110725099,0.73467316,0.0000010468017632000002,0.5986244000000001,0.00221955679,3.33689712e-8,1.11368673e-8,3.21193616e-10,0.0028245706,0.000096490749,0.00137123696,0.0086411673,3.21427678,4.7849392,0.144327901,21.6177807,0.00002801960516
"25577","25577","Sandwich pain de mie complet, poulet, crudités, mayonnaise","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, chicken, raw vegetables and mayonnaise","Huile combinée (mélange d'huile d'olive et d'huile de graines)",0.03638207,0.20030176,7.2272213e-9,0.013379333,0.00090062058,2.3854222e-8,9.1342624e-9,3.5951017e-10,0.0033098254,0.000066749861,0.0023022985,0.014848771,5.5790216,41.711946,0.49539338,1.6034204,9.4302148e-7
"25577","25577","Sandwich pain de mie complet, poulet, crudités, mayonnaise","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, chicken, raw vegetables and mayonnaise","Salade verte",0.003586205,0.026581363,5.3191923e-10,0.0049899915,0.000082607295,1.7983364e-9,2.9859578e-9,4.4838563e-11,0.00019054131,0.0000050729302,0.00011752781,0.00073364978,0.55541312,0.49485687,0.041133231,0.40275881,2.0738594e-7
"25577","25577","Sandwich pain de mie complet, poulet, crudités, mayonnaise","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, chicken, raw vegetables and mayonnaise","Viande de poulet sans os",0.32471067,1.8142261,3.4110342e-8,0.11427762,0.0070250644,3.8898893e-7,3.0219301e-8,2.1122075e-9,0.053293448,0.00035280196,0.011827932,0.23316925,59.94542,121.23002,0.84903596,15.011119,0.0000076071426
"25577","25577","Sandwich pain de mie complet, poulet, crudités, mayonnaise","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, chicken, raw vegetables and mayonnaise","Graisse végétale (type margarine)",0.0055893057,0.073054741,5.0380325e-10,0.0015457725,0.00018672187,4.0936447e-9,7.1263933e-10,3.5642502e-11,0.00032662348,0.000004674084,0.00039817116,0.0013397284,0.5213852800000001,2.3307887,0.021735575,0.41963087,1.0300356e-7
"25577","25577","Sandwich pain de mie complet, poulet, crudités, mayonnaise","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, chicken, raw vegetables and mayonnaise","Farine de blé",0.030091234,0.22770486,3.3041858e-9,0.021007158,0.00076676034,2.177331e-8,1.3591176e-9,3.3761803e-10,0.0032411897,0.000049367835,0.002231693,0.014025092,4.41757048,29.792946,0.063796512,1.6250788,8.161442e-7
"25577","25577","Sandwich pain de mie complet, poulet, crudités, mayonnaise","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, chicken, raw vegetables and mayonnaise","Autres étapes",0.110727498,0.73468108,0.0000010468020044,0.59863107,0.00221960002,3.33697958e-8,1.1137679499999999e-8,3.21261822e-10,0.0028246125,0.000096493269,0.00137124819,0.008641280000000001,3.21433965,4.7849663,0.144491578,21.6180038,0.000028019662379999998
"25575","25575","Sandwich pain de mie complet, thon, crudités, mayonnaise","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, tuna, raw vegetables and mayonnaise","Huile combinée (mélange d'huile d'olive et d'huile de graines)",0.03638207,0.20030176,7.2272213e-9,0.013379333,0.00090062058,2.3854222e-8,9.1342624e-9,3.5951017e-10,0.0033098254,0.000066749861,0.0023022985,0.014848771,5.5790216,41.711946,0.49539338,1.6034204,9.4302148e-7
"25575","25575","Sandwich pain de mie complet, thon, crudités, mayonnaise","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, tuna, raw vegetables and mayonnaise","Salade verte",0.003586205,0.026581363,5.3191923e-10,0.0049899915,0.000082607295,1.7983364e-9,2.9859578e-9,4.4838563e-11,0.00019054131,0.0000050729302,0.00011752781,0.00073364978,0.55541312,0.49485687,0.041133231,0.40275881,2.0738594e-7
"25575","25575","Sandwich pain de mie complet, thon, crudités, mayonnaise","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, tuna, raw vegetables and mayonnaise","Thon",0.23251944,1.4345346,3.7436939e-8,0.014227487,0.028394741,2.9197022e-7,7.7741837e-9,8.3276585e-10,0.038034509,0.000061779424,0.0094234149,0.10247981,8.6715701,2.1353255,0.056285849,18.398363,0.0000055677211
"25575","25575","Sandwich pain de mie complet, thon, crudités, mayonnaise","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, tuna, raw vegetables and mayonnaise","Graisse végétale (type margarine)",0.0055893057,0.073054741,5.0380325e-10,0.0015457725,0.00018672187,4.0936447e-9,7.1263933e-10,3.5642502e-11,0.00032662348,0.000004674084,0.00039817116,0.0013397284,0.5213852800000001,2.3307887,0.021735575,0.41963087,1.0300356e-7
"25575","25575","Sandwich pain de mie complet, thon, crudités, mayonnaise","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, tuna, raw vegetables and mayonnaise","Farine de blé",0.030091234,0.22770486,3.3041858e-9,0.021007158,0.00076676034,2.177331e-8,1.3591176e-9,3.3761803e-10,0.0032411897,0.000049367835,0.002231693,0.014025092,4.41757048,29.792946,0.063796512,1.6250788,8.161442e-7
"25575","25575","Sandwich pain de mie complet, thon, crudités, mayonnaise","entrées et plats composés","sandwichs","Sandwich made with wholemeal loaf bread, tuna, raw vegetables and mayonnaise","Autres étapes",0.110727498,0.73468108,0.0000010468020044,0.59863107,0.00221960002,3.33697958e-8,1.1137679499999999e-8,3.21261822e-10,0.0028246125,0.000096493269,0.00137124819,0.008641280000000001,3.21433965,4.7849663,0.144491578,21.6180038,0.000028019662379999998
"25544","25544","Sandwich pain de mie, garnitures diverses","entrées et plats composés","sandwichs","Sandwich made with loaf bread, various filling","Carotte",0.001336445,0.0073649083,2.4404061e-10,0.0015346856,0.00002522204,6.0762584e-10,3.9307048e-10,8.2928032e-12,0.000070032218,0.0000018755403,0.000058482329,0.00019358999,0.8780023299999999,0.42812968,0.017933478,0.10380559,6.7877321e-8
"25544","25544","Sandwich pain de mie, garnitures diverses","entrées et plats composés","sandwichs","Sandwich made with loaf bread, various filling","Œuf de poule",0.026686721,0.17658606,3.3615134e-9,0.021371337,0.00067454277,2.2204953e-8,2.7876311e-9,2.3794644e-10,0.0031881839,0.000050010745,0.0013958659,0.013919861,6.7941673,17.548691,0.083082884,1.4121296,6.6892311e-7
"25544","25544","Sandwich pain de mie, garnitures diverses","entrées et plats composés","sandwichs","Sandwich made with loaf bread, various filling","Huile combinée (mélange d'huile d'olive et d'huile de graines)",0.012478148,0.068698537,2.4787577e-9,0.0045887794,0.00030889053,8.1814067e-9,3.1328255e-9,1.2330308e-10,0.0011351881,0.000022893547,0.00078963129,0.0050927604,1.9134661099999999,14.306163,0.16990765,0.54993346,3.2343299e-7
"25544","25544","Sandwich pain de mie, garnitures diverses","entrées et plats composés","sandwichs","Sandwich made with loaf bread, various filling","Jambon cuit",0.16898448000000002,1.3252015,3.8507285e-8,0.30431563,0.0030079465,1.500944e-7,1.4723745e-8,9.8852781e-10,0.020719432,0.00018844635,0.0060481753,0.089199676,39.163196,72.908683,0.43655565,11.715258,0.000005144018
"25544","25544","Sandwich pain de mie, garnitures diverses","entrées et plats composés","sandwichs","Sandwich made with loaf bread, various filling","Salade verte",0.0023697175999999997,0.017564619,3.514853e-10,0.0032973214,0.000054585825,1.1883173e-9,1.973082e-9,2.9628739e-11,0.00012590722,0.0000033521262,0.000077660845,0.00048478622,0.36700975999999996,0.32699497,0.027180303,0.26613777,1.3703793e-7
"25544","25544","Sandwich pain de mie, garnitures diverses","entrées et plats composés","sandwichs","Sandwich made with loaf bread, various filling","Tomate",0.0026509459,0.02280107,6.5294313e-10,0.0032550257,0.000088222434,1.4497922e-9,1.0724459e-9,2.8566233e-11,0.0001615975,0.0000030308064,0.000086199675,0.0005866456,0.191405506,0.28597485,0.026591054,0.37129845,1.803196e-7
"25544","25544","Sandwich pain de mie, garnitures diverses","entrées et plats composés","sandwichs","Sandwich made with loaf bread, various filling","Farine de blé",0.028801609,0.21794608,3.1625778e-9,0.020106851,0.00073389918,2.0840168e-8,1.3008697e-9,3.2314868e-10,0.0031022816,0.000047252071,0.002136049,0.013424017,4.22824594,28.516105,0.061062376,1.5554326,7.811666e-7
"25544","25544","Sandwich pain de mie, garnitures diverses","entrées et plats composés","sandwichs","Sandwich made with loaf bread, various filling","Autres étapes",0.110726517,0.73467784,0.0000010468019057,0.59862834,0.00221958234,3.33694585e-8,1.11373472e-8,3.2123392e-10,0.0028245952999999997,0.000096492238,0.0013712436,0.0086412339,3.2143139300000003,4.7849552,0.144424619,21.617912500000003,0.00002801963897
"25434","25434","Sandwich panini, jambon cru, mozzarella, tomates","entrées et plats composés","sandwichs","Sandwich made with panini bread, raw cured ham, mozzarella cheese and tomato","Jambon cuit",0.29336392,2.3006035,6.6850211e-8,0.52830429,0.0052219173,2.6056997e-7,2.556102e-8,1.7161244e-9,0.035969775,0.00032715052,0.010499878,0.15485426,67.988899,126.57243,0.75787833,20.338164,0.0000089302241
"25434","25434","Sandwich panini, jambon cru, mozzarella, tomates","entrées et plats composés","sandwichs","Sandwich made with panini bread, raw cured ham, mozzarella cheese and tomato","Fromage mozzarella",0.1088397,1.1331962,1.0725832e-8,0.087882964,0.0019606237,9.9134772e-8,1.3553167e-8,5.3323751e-10,0.014416906,0.00011729786,0.0041148456,0.062316649,14.2654098,55.762508,0.11060323,4.3159865,0.0000019895018
"25434","25434","Sandwich panini, jambon cru, mozzarella, tomates","entrées et plats composés","sandwichs","Sandwich made with panini bread, raw cured ham, mozzarella cheese and tomato","Lait demi-écremé",0.0081250908,0.085418332,5.743199e-10,0.0041080761,0.00014023883,7.7006824e-9,1.0392299e-9,4.0538614e-11,0.001126734,0.0000052719474,0.0002998807,0.0049161552,1.10482534,4.4275574,0.0087942317,0.23333424,1.4365271e-7
"25434","25434","Sandwich panini, jambon cru, mozzarella, tomates","entrées et plats composés","sandwichs","Sandwich made with panini bread, raw cured ham, mozzarella cheese and tomato","Farine de blé",0.023471162,0.17760979,2.5772649e-9,0.016385583,0.00059807307,1.6983182e-8,1.0601117e-9,2.6334206e-10,0.002528128,0.000038506911,0.0017407205,0.010939572,3.44570495,23.238498,0.049761279,1.2675615,6.3659248e-7
"25434","25434","Sandwich panini, jambon cru, mozzarella, tomates","entrées et plats composés","sandwichs","Sandwich made with panini bread, raw cured ham, mozzarella cheese and tomato","Autres étapes",0.110718122,0.73465011,0.0000010468010613,0.59860501,0.00221943105,3.33665725e-8,1.11345045e-8,3.20995197e-10,0.0028244486,0.00009648341699999999,0.00137120428,0.0086408392,3.2140939,4.7848603999999995,0.14385175,21.6171318,0.00002801943869
"25523","25523","Toasts ou Canapés salés, garnitures diverses","entrées et plats composés","sandwichs","Canapés (toasts w various toppings)","Poudre à lever ou agent levant",0.006746437399999999,0.040448837,6.0139813e-10,0.0021844708,0.00016472888,3.974807e-9,1.6877573e-9,6.4862288e-11,0.00054443803,0.000026516565,0.000068355434,0.00089658486,1.15308368,0.77073886,0.084964781,0.39675225,0.0000012768785
"25523","25523","Toasts ou Canapés salés, garnitures diverses","entrées et plats composés","sandwichs","Canapés (toasts w various toppings)","Beurre",0.043912316,0.45586839,3.0593765e-9,0.029495994,0.00076440174,4.1259997e-8,5.6764501e-9,2.1921442e-10,0.0060223225,0.000029142783,0.0016056562,0.026281158,5.923167100000001,23.643558,0.047616748,1.4051337,8.7578214e-7
"25523","25523","Toasts ou Canapés salés, garnitures diverses","entrées et plats composés","sandwichs","Canapés (toasts w various toppings)","Lait demi-écremé",0.021346392000000002,0.22441266,1.5088641e-9,0.010792815,0.00036843811,2.0231379e-8,2.7302844e-9,1.0650382e-10,0.0029601768,0.00001385056,0.00078785226,0.012915816,2.9026180200000002,11.632163,0.023104372,0.61302013,3.7740712e-7
"25523","25523","Toasts ou Canapés salés, garnitures diverses","entrées et plats composés","sandwichs","Canapés (toasts w various toppings)","Farine de blé",0.049435598,0.37408656,5.4283053e-9,0.034511759,0.0012596777,3.5770438e-8,2.2328361e-9,5.5465819e-10,0.0053248117,0.000081104301,0.0036663528,0.023041223,7.2574372,48.945554,0.10480856,2.6697724,0.0000013408083
"25523","25523","Toasts ou Canapés salés, garnitures diverses","entrées et plats composés","sandwichs","Canapés (toasts w various toppings)","Autres étapes",0.074005827,0.6630099300000001,2.0862508e-8,0.59101382,0.0019774833,2.82665778e-8,8.580555e-9,2.46229664e-10,0.0023719522,0.00007657551,0.00122970949,0.0076002194,2.6355151799999996,4.4193977,0.20391226499999998,20.4592053,0.00000330523987
"7815_2","7815","Wrap végétarien","entrées et plats composés","sandwichs","Wheat tortilla wrap, filled with soy-based, vegetarian","Salade verte",0.0041311913999999995,0.030620865,6.1275363e-10,0.0057483077,0.000095160914,2.071625e-9,3.4397262e-9,5.1652565e-11,0.00021949739,0.0000058438504,0.00013538821,0.00084514066,0.63981784,0.570059,0.047384143,0.46396503,2.3890185e-7
"7815_2","7815","Wrap végétarien","entrées et plats composés","sandwichs","Wheat tortilla wrap, filled with soy-based, vegetarian","Mayonnaise",0.056446839000000006,0.31001174,1.0618201e-8,0.093653774,0.0013525191,3.6146758e-8,1.418643e-8,5.2240702e-10,0.0050117571,0.000096830955,0.0033631271,0.022237329,8.204550300000001,56.746556,0.62699316,4.0942542,0.0000014961366
"7815_2","7815","Wrap végétarien","entrées et plats composés","sandwichs","Wheat tortilla wrap, filled with soy-based, vegetarian","Bouchées ou émincé au soja",0.036065121,0.18655602,6.6341221e-9,0.43635427,0.00067614696,1.0245294e-8,2.9040932e-9,1.4811481e-10,0.0013244971,0.000039916665,0.00090231525,0.0036822367,6.670859,12.711841,0.060353375,10.49425,8.9512156e-7
"7815_2","7815","Wrap végétarien","entrées et plats composés","sandwichs","Wheat tortilla wrap, filled with soy-based, vegetarian","Tomate",0.0018089149,0.015558671,4.4554608e-10,0.0022211183,0.000060199974,9.8928868e-10,7.3180043e-10,1.9492621e-11,0.00011026861,0.0000020681187,0.000058819712,0.00040030691,0.130608577,0.19513947,0.018144827,0.25336137,1.2304394e-7
"7815_2","7815","Wrap végétarien","entrées et plats composés","sandwichs","Wheat tortilla wrap, filled with soy-based, vegetarian","Tortilla à base de blé",0.06436755300000001,0.3700327,9.8023772e-9,0.30802745,0.0013835214,3.8044496e-8,9.1686454e-9,5.4121161e-10,0.005347232,0.000093113093,0.0038185129,0.02304108,7.2336519,50.287223,0.33421428,8.6519362,0.0000016654854
"7815_2","7815","Wrap végétarien","entrées et plats composés","sandwichs","Wheat tortilla wrap, filled with soy-based, vegetarian","Autres étapes",0.11450848200000002,0.72907989,2.46915775e-8,1.28035933,0.00230618766,3.7705523e-8,1.49725535e-8,3.6800431e-10,0.0033752683000000004,0.000119324299,0.0017213425800000001,0.0101116807,3.52917437,6.3547846,0.241063175,34.974008,0.00000762294189
"25930","25930","Bouillon de boeuf, déshydraté reconstitué","entrées et plats composés","soupes","Broth, stock or bouillon, beef","Glucose",0.0012346021,0.0095572896,1.4291344e-10,0.00054637703,0.000038703547,6.7285758e-10,1.5530871e-10,6.087205e-12,0.000077041347,0.0000034385108,0.00002999638,0.00025891443,0.221962681,0.15432055,0.024293876,0.10602634,1.1249765e-7
"25930","25930","Bouillon de boeuf, déshydraté reconstitué","entrées et plats composés","soupes","Broth, stock or bouillon, beef","Glutamate",0.00044377055,0.0054954729,1.2899467e-10,0.000093856464,0.000012488629,3.0318748e-10,7.6652639e-11,2.2368303e-12,0.000028064297,0.000001122679,0.0000045457286,0.000046888852,0.034200087,0.022234539,0.0027339143,0.041229524,5.1342489e-8
"25930","25930","Bouillon de boeuf, déshydraté reconstitué","entrées et plats composés","soupes","Broth, stock or bouillon, beef","Amidon de pomme de terre",0.00020342100000000002,0.00091644422,4.0842109e-11,0.000032857525,0.0000050679,1.2615496e-10,5.3239734e-11,8.7438319e-13,0.000016263573,5.1143205e-7,0.0000085124573,0.000066294274,0.038556926,0.051992952,0.0065875078,0.0094583389,9.1725425e-9
"25930","25930","Bouillon de boeuf, déshydraté reconstitué","entrées et plats composés","soupes","Broth, stock or bouillon, beef","Sel",0.00042747072,0.0033222575,3.5195023e-11,0.00032296304,0.000014318873,2.3375252e-10,1.0269415e-10,3.3048076e-12,0.000023411103,0.0000017729592,0.0000050557198,0.000048061116,0.034935411,0.021960379,0.000040936567,0.039884151,1.0129694e-7
"25930","25930","Bouillon de boeuf, déshydraté reconstitué","entrées et plats composés","soupes","Broth, stock or bouillon, beef","Autres étapes",0.0101050385,0.093954676,1.26793987e-9,0.07804843759999999,0.00025677417,3.9138357e-9,1.44267399e-9,6.75954085e-11,0.0004316905,0.0000217122856,0.000166206463,0.0012715860000000001,0.40217098900000003,1.50215608,0.0185819153,2.12433812,7.25589521e-7
"25948","25948","Bouillon de légumes, déshydraté reconstitué","entrées et plats composés","soupes","Broth, stock or bouillon, vegetables","Oignons",0.0011276811,0.0037423094,1.4982717e-10,0.01665277,0.000014273367,2.7654693e-10,9.3154047e-11,3.6746861e-12,0.000028803507,9.3835264e-7,0.000027801125,0.000089772541,0.055781421,0.21329391,0.009882797,0.3778213,3.6570427e-8
"25948","25948","Bouillon de légumes, déshydraté reconstitué","entrées et plats composés","soupes","Broth, stock or bouillon, vegetables","Huile de palme",0.0011480642,0.0160828,5.8920046e-11,0.000076919569,0.000039911028,8.576297e-10,1.4864247e-10,6.8129252e-12,0.000060423518,8.0048824e-7,0.000083857034,0.00023892106,0.087923445,0.3863348,0.0049163989,0.085202274,1.8534865e-8
"25948","25948","Bouillon de légumes, déshydraté reconstitué","entrées et plats composés","soupes","Broth, stock or bouillon, vegetables","Amidon de pomme de terre",0.0012367747000000002,0.0055718683,2.4831501e-10,0.00019976971,0.000030812209,7.6700668e-10,3.2369104e-10,5.3161424e-12,0.000098880526,0.000003109444,0.000051754695,0.00040306105,0.23442137300000002,0.31611076,0.040051239,0.057505539,5.5767932e-8
"25948","25948","Bouillon de légumes, déshydraté reconstitué","entrées et plats composés","soupes","Broth, stock or bouillon, vegetables","Sel",0.00038617987,0.0030013494,3.1795416e-11,0.00029176695,0.000012935765,2.1117357e-10,9.2774577e-11,2.9855851e-12,0.000021149745,0.0000016017031,0.0000045673707,0.00004341873,0.031560881,0.019839151,0.000036982365,0.036031606,9.1512327e-8
"25948","25948","Bouillon de légumes, déshydraté reconstitué","entrées et plats composés","soupes","Broth, stock or bouillon, vegetables","Sucre blanc",0.00041777804,0.0022383725,3.2341471e-11,0.000096750357,0.000010587181,4.5049228e-10,-5.2231703e-11,6.7079097e-13,0.000061002306,5.8916197e-7,0.000019417921,0.00026054954,0.036939233,0.11453414,0.0067075746,0.023440896,1.2500691e-8
"25948","25948","Bouillon de légumes, déshydraté reconstitué","entrées et plats composés","soupes","Broth, stock or bouillon, vegetables","Autres étapes",0.00812947435,0.0695477297,1.1584517e-9,0.0757625279,0.000180214871,2.76525646e-9,1.249787673e-9,6.23530834e-11,0.000246631629,0.0000185095665,0.000074076692,0.00045202613000000003,0.34152408300000003,0.221398238,0.01330066437,1.99564795,6.84338288e-7
